id_carrera,area_conocimiento,subarea,nombre_carrera
11516,Administración y Comercio,Providencia,Ing. Ejec. en Gestión Deportiva
11517,Administración y Comercio,San Fernando,TNS en Administración y Gestión de Empresas
11518,Administración y Comercio,Santiago,TNS en Administración y Gestión de Empresas
11519,Administración y Comercio,Antofagasta,TNS en Comercio Exterior
11520,Derecho,Concepción,TNS Perito Criminalístico
11521,Derecho,Rancagua,TNS Perito Criminalístico
11522,Salud,Providencia,TNS Dental
11523,Tecnología,Curicó,TNS en Programación en Computación
11524,Tecnología,San Fernando,TNS en Programación en Computación
11525,Ciencias Sociales,Santiago,Gestión en Educación Social
11526,Administración y Comercio,Peñalolén,Ing. Ejec. en Administración de Empresas
11527,Educación,Chillán,Educación Media en Música
11528,Derecho,Santiago,TNS Perito Judicial
11529,Administración y Comercio,Santiago,Administración en Comercio Internacional
11530,Ciencias Sociales,Santiago,TNS Asistencial de Menores
11531,Educación,Santiago,TNS Asistente del Educador de Párvulos
11532,Ciencias,Viña del Mar,TNS Laboratorista Químico Industrial
11533,Administración y Comercio,Curicó,TNS en Comercio Exterior
11534,Administración y Comercio,Valparaíso,TNS en Cocina Internacional
11535,Administración y Comercio,Copiapó,TNS en Asistente Ejecutivo
11536,Administración y Comercio,Iquique,TNS en Hotelería Internacional
11537,Administración y Comercio,Talcahuano,TNS en Hotelería Internacional
11538,Administración y Comercio,Temuco,TNS en Hotelería Internacional
11539,Administración y Comercio,Valdivia,TNS en Hotelería Internacional
11540,Administración y Comercio,Arica,TNS en Servicios Turísticos
11541,"Agricultura, Silvicultura, Pesca y Veterinaria",Osorno,TNS en Tecnología Agrícola
11542,"Agricultura, Silvicultura, Pesca y Veterinaria",Temuco,TNS en Tecnología Forestal
11543,"Agricultura, Silvicultura, Pesca y Veterinaria",La Serena,TNS en Tecnología en Vitivinicultura
11544,Arte y Arquitectura,Iquique,TNS en Dibujo de Proyectos de Arquitectura e Ingeniería
11545,Ciencias,Puerto Montt,TNS en Tecnología en Análisis Químico
11546,Derecho,Coyhaique,TNS en Asistente Jurídico
11547,Salud,Copiapó,TNS en Asistente en Odontología
11548,Salud,Valparaíso,TNS en Asistente en Odontología
11549,Salud,Iquique,TNS en Higienista Dental
11550,Salud,Santiago,TNS en Higienista Dental
11551,Salud,Temuco,TNS en Higienista Dental
11552,Tecnología,Talcahuano,TNS en Administración Industrial
11553,Tecnología,Copiapó,TNS en Conectividad y Redes
11554,Tecnología,Coyhaique,TNS en Conectividad y Redes
11555,Tecnología,Punta Arenas,TNS en Conectividad y Redes
11556,Tecnología,Talcahuano,TNS en Conectividad y Redes
11557,Tecnología,Talcahuano,TNS en Soporte Computacional
11558,Tecnología,Las Condes,TNS en Alimentación Colectiva
11559,Tecnología,La Serena,TNS en Biotecnología Industrial
11560,Tecnología,Copiapó,TNS en Mecánica Automotriz
11561,Tecnología,Iquique,TNS en Mecánica Automotriz
11562,Tecnología,Calama,TNS en Tecnología en Minería y Metalurgia
11563,Tecnología,Talcahuano,TNS en Climatización
11564,Tecnología,Macul,TNS en Refrigeración y Climatización
11565,Tecnología,Chillán,TNS en Programador de Aplicaciones Computacionales
11566,Administración y Comercio,Osorno,TNS en Contabilidad General Computacional
11567,Humanidades,Osorno,TNS en Inglés Comunicacional
11568,Derecho,Los Vilos,TNS Jurídico
11569,Ciencias Sociales,Coquimbo,TNS en Relaciones Públicas y Comunicación Organizacional
11570,Tecnología,Santiago,TNS en Mecánica Industrial
11571,Administración y Comercio,Las Condes,TNS en Negocios Internacionales
11572,Administración y Comercio,San Antonio,TNS en Comercio Exterior y Operaciones Portuarias
11573,Administración y Comercio,Santiago,TNS en Gestión y Supervisión de Ventas Retail
11574,Educación,San Antonio,TNS Asistente de Educador de Párvulos
11575,Humanidades,Concepción,TNS en Traducción e Interpretación Inglés Español
11576,Tecnología,Viña del Mar,TNS en Programación en Computación
11577,Tecnología,Santiago,TNS en Programación de Microcomputadores
11578,Ciencias Sociales,Antofagasta,TNS en Relaciones Públicas
11579,Derecho,Illapel,TNS Asistente Judicial
11580,Administración y Comercio,Osorno,TNS en Secretariado Ejecutivo
11581,Administración y Comercio,Osorno,TNS en Secretariado Ejecutivo Bilingüe
11582,Derecho,Osorno,TNS en Asistente Jurídico
11583,Tecnología,Arica,TNS en Producción Industrial
11584,Administración y Comercio,Valdivia,TNS en Gestión de Empresas
11585,Derecho,Valdivia,TNS en Investigación Criminalística
11586,Tecnología,Valdivia,TNS en Informática y Redes de Computadores
11587,Tecnología,Valdivia,TNS en Obras Civiles
11588,Administración y Comercio,Concepción,TNS Administrador Financiero
11589,Administración y Comercio,Vitacura,TNS en Comercio Mayorista y Exterior
11590,Administración y Comercio,Vitacura,TNS en Comercio Naviero
11591,"FFAA, Orden y Seguridad",Viña del Mar,TNS Apoyo Clínico Laboratorio
11592,"FFAA, Orden y Seguridad",Viña del Mar,TNS en Apoyo Clínico en Banco de Sangre
11593,"FFAA, Orden y Seguridad",Talcahuano,Grumete Sanidad Dental
11594,"FFAA, Orden y Seguridad",Talcahuano,Grumete Sanidad Naval
11595,Humanidades,Macul,Traducción Inglés Español
11596,Ciencias,Santiago,Licenciatura en Matemáticas
11597,Tecnología,Santiago,Ing. Ejec. en Estructura (P.E.)
11598,Tecnología,Santiago,Ing. Ejec. en Estructuras (P.E.)
11599,Tecnología,Santiago,TNS en Mantención de Equipos Industriales
11600,Administración y Comercio,Copiapó,Contador Público Auditor (P.E.)
11601,Educación,Copiapó,Pedagogía en Enseñanza Técnico Profesional (P.E.)
11602,Tecnología,Copiapó,TNS en Obras Civiles
11603,Tecnología,Copiapó,TNS en Análisis y Programación de Sist. Comp.
11604,Administración y Comercio,Rengo,Administración Pública
11605,Administración y Comercio,Los Andes,Ingeniería Comercial
11606,Administración y Comercio,Los Andes,Administración de Negocios Internacionales
11607,Administración y Comercio,Rengo,Administración de Negocios Internacionales
11608,Arte y Arquitectura,Rengo,Diseño
11609,Ciencias,Valparaíso,Bachillerato
11610,Educación,Punta Arenas,Profesor de Inglés Para Educación Básica y Media
11611,Tecnología,Punta Arenas,Ingeniería Civil en Electricidad
11612,Tecnología,Punta Arenas,Ingeniería Civil en Computación e Informática
11613,Tecnología,Punta Arenas,Ingeniería Civil Mecánica
11614,Tecnología,Punta Arenas,Ingeniería Civil Química
11615,Tecnología,Punta Arenas,Ingeniería en Electricidad
11616,Tecnología,Punta Arenas,Ingeniería en Computación e Informática
11617,Tecnología,Punta Arenas,Ingeniería en Mecánica
11618,Tecnología,Punta Arenas,Ingeniería en Química y Medio Ambiente
11619,Administración y Comercio,Antofagasta,Contador Auditor (P.E.)
11620,Administración y Comercio,Iquique,Contador Público (P.E.)
11621,Arte y Arquitectura,Iquique,TNS en Producción Multimedia y Web
11622,Educación,Villarrica,Pedagogía en Educación Básica
11623,Educación,Iquique,Pedagogía en Educación Básica (P.E.)
11624,Educación,Temuco,Pedagogía en Educación Básica (P.E.)
11625,Educación,Iquique,TNS en Actividad Física y Deportes (P.E.)
11626,Salud,Villarrica,TNS en Enfermería (P.E.)
11627,Tecnología,Calama,Ingeniería Civil Metalúrgica (P.E.)
11628,Tecnología,Iquique,TNS en Procesamiento de Minerales
11629,Arte y Arquitectura,Santiago,Diseño Gráfico e Industrial
11630,Arte y Arquitectura,La Calera,Licenciatura en Artes Musicales
11631,Educación,La Calera,Pedagogía General Básica
11632,Educación,Santiago,Profesor de Estado en Inglés
11633,Administración y Comercio,Providencia,Ingeniería en Gestión y Administración Inmobiliaria
11634,Administración y Comercio,Maipú,Ing. Ejec. en Comercio Internacional
11635,Administración y Comercio,La Florida,Hotelería y Turismo
11636,"Agricultura, Silvicultura, Pesca y Veterinaria",La Florida,Agronomía
11637,Educación,Santiago,Educación Física para la Educación Media (P.E.)
11638,Educación,Viña del Mar,Educación Física para la Educación Media (P.E.)
11639,Tecnología,Viña del Mar,TNS en Transporte Marítimo (P.E.)
11640,Arte y Arquitectura,Valparaíso,Actuación Teatral
11641,Educación,Cañete,Educación Parvularia
11642,Educación,Santiago,Pedagogía en Arte (P.E.)
11643,Educación,Cañete,Pedagogía en Inglés y Traducción Inglés-Español
11644,Humanidades,Concepción,Historia y Ciencias Sociales
11645,"Agricultura, Silvicultura, Pesca y Veterinaria",Chillán,Ingeniería Civil Agroindustrial
11646,Arte y Arquitectura,Lo Barnechea,Licenciatura en Historia del Arte
11647,Ciencias,Concepción,Bachillerato General en Ciencias
11648,Ciencias,Lo Barnechea,Bachillerato General en Ciencias
11649,Educación,Lo Barnechea,Licenciatura en Educación (P.E.)
11650,Humanidades,Concepción,Bachillerato General en Humanidades y Ciencias Sociales
11651,Humanidades,Lo Barnechea,Bachillerato General en Humanidades y Ciencias Sociales
11652,Ciencias Sociales,Talcahuano,Psicología
11653,Derecho,Concepción,Derecho (P.E.)
11654,Salud,Concepción,Enfermería (P.E.)
11655,Administración y Comercio,San Felipe,Contador Auditor
11656,Administración y Comercio,Limache,Contador Auditor (P.E.)
11657,"Agricultura, Silvicultura, Pesca y Veterinaria",San Felipe,Ingeniería en Agronomía
11658,"Agricultura, Silvicultura, Pesca y Veterinaria",Limache,TNS en Agronomía
11659,Arte y Arquitectura,Santiago,TNS en Comunicación Gráfica Publicitaria
11660,Educación,San Felipe,Educación Básica
11661,Tecnología,La Ligua,TNS Analista Programador
11662,Tecnología,Limache,TNS Analista Programador
11663,Tecnología,Viña del Mar,TNS Tecnología en Informática
11664,Educación,Las Condes,Pedagogía en Educación Básica (P.E.)
11665,Educación,Providencia,Pedagogía en Educación Básica (P.E.)
11666,Educación,Las Condes,Pedagogía en Teatro (P.E.)
11667,Educación,Las Condes,Pedagogía en Educación Técnico Profesional (P.E.)
11668,Educación,Las Condes,Licenciatura en Educación (P.E.)
11669,"Agricultura, Silvicultura, Pesca y Veterinaria",Santiago,Ingeniería Forestal
11670,Arte y Arquitectura,Osorno,Diseño Gráfico
11671,Educación,Antofagasta,Educación Diferencial
11672,Educación,Peñalolén,Educación Diferencial
11673,Tecnología,Providencia,Ingeniería en Informática de Sistemas
11674,Administración y Comercio,Vitacura,Publicidad
11675,Arte y Arquitectura,Vitacura,Diseño de Objetos y Ambientes
11676,Arte y Arquitectura,Vitacura,Diseño Digital
11677,Educación,Vitacura,Pedagogía en Teoría e Historia del Arte y Diseño
11678,Tecnología,Calama,Ingeniería Civil Informática
11679,Tecnología,Vitacura,Ingeniería en Biotecnología
11680,"Agricultura, Silvicultura, Pesca y Veterinaria",Temuco,TNS Forestal
11681,Administración y Comercio,La Serena,Ing. Ejec. en Servicios Turísticos
11682,Ciencias Sociales,Iquique,Relaciones Públicas
11683,Derecho,Antofagasta,TNS Asistente Jurídico
11684,Educación,Maipú,TNS Deportivo
11685,Educación,San Bernardo,TNS en Educación Física
11686,Salud,San Bernardo,TNS en Kinesiología
11687,Salud,Quillota,TNS en Nutrición y Dietética
11688,Salud,Iquique,TNS en Radiología
11689,Administración y Comercio,Providencia,TNS en Gestión Pública para Municipalidades (P.E.)
11690,Tecnología,Ñuñoa,Ingeniería Industrial (P.E.)
11691,Administración y Comercio,Iquique,Administración de Empresas Turísticas
11692,Administración y Comercio,La Serena,Administración de Empresas Turísticas
11693,Administración y Comercio,La Serena,Administración de Hoteles y Restaurantes
11694,Arte y Arquitectura,Talcahuano,Comunicación Escénica y Teatro
11695,Arte y Arquitectura,Las Condes,Diseño y Moldaje de Vestuario
11696,Ciencias Sociales,Coyhaique,Servicio Social
11697,Educación,Macul,Pedagogía Técnico Profesional
11698,Educación,Rancagua,Pedagogía Técnico Profesional
11699,Educación,Talca,Pedagogía Técnico Profesional
11700,Humanidades,Las Condes,Traducción e Intérprete Inglés-Español
11701,Humanidades,Puerto Montt,Traducción e Intérprete Inglés-Español
11702,Tecnología,Maipú,Ingeniería en Proyectos Industriales
11703,Tecnología,Antofagasta,Ingeniería en Manufactura Industrial
11704,Tecnología,Coyhaique,Ingeniería en Gestión Informática
11705,Tecnología,Temuco,Ingeniería en Gestión Informática
11706,Tecnología,Antofagasta,Ingeniería en Gestión de Calidad y Ambiente
11707,Tecnología,Copiapó,Ingeniería en Gestión de Calidad y Ambiente
11708,Tecnología,Punta Arenas,Ingeniería en Gestión de Calidad y Ambiente
11709,Tecnología,Talca,Ingeniería en Gestión de Calidad y Ambiente
11710,Ciencias Sociales,Santiago,Comunicación Social
11711,Tecnología,Santiago,Sonido y Acústica
11712,Administración y Comercio,Los Andes,Ingeniería en Administración
11713,Educación,Valparaíso,Pedagogía en Educación General Básica
11714,Tecnología,Los Andes,TNS en Sistemas Computacionales
11715,Administración y Comercio,Cerrillos,TNS Asistente Ejecutivo
11716,Administración y Comercio,Cerrillos,TNS en Administración de Ventas
11717,Arte y Arquitectura,Las Condes,Diseño de Muebles
11718,Tecnología,Santiago,TNS en Soldadura Industrial
11719,Arte y Arquitectura,Viña del Mar,TNS en Comunicación Audiovisual
11720,Arte y Arquitectura,Osorno,TNS en Diseño Publicitario
11721,Derecho,Copiapó,Investigación Criminalística
11722,Derecho,Osorno,Investigación Criminalística
11723,Derecho,Talca,TNS en Investigación Criminalística
11724,Derecho,Antofagasta,TNS Perito Forense
11725,Derecho,Concepción,TNS Perito Forense
11726,Derecho,Curicó,TNS Perito Forense
11727,Derecho,Iquique,TNS Perito Forense
11728,Derecho,Los Ángeles,TNS Perito Forense
11729,Derecho,Osorno,TNS Perito Forense
11730,Derecho,Puerto Montt,TNS Perito Forense
11731,Derecho,Rancagua,TNS Perito Forense
11732,Derecho,Talca,TNS Perito Forense
11733,Derecho,Temuco,TNS Perito Forense
11734,Derecho,Valdivia,TNS Perito Forense
11735,Tecnología,Arica,TNS en Sistemas Informáticos
11736,Tecnología,Osorno,TNS en Sistemas Informáticos
11737,Administración y Comercio,Ñuñoa,Ingeniería en Adm. de Empresas Turísticas y Hoteleras
11738,Administración y Comercio,Viña del Mar,Ingeniería en Adm. de Empresas Turísticas y Hoteleras
11739,Administración y Comercio,El Bosque,TNS en Administración Contable
11740,Administración y Comercio,Ñuñoa,TNS en Administración Contable
11741,"Agricultura, Silvicultura, Pesca y Veterinaria",Concepción,Ing. Ejec. en Industrias Forestales
11742,Educación,Concepción,Educación Parvularia (P.E.)
11743,Tecnología,El Bosque,TNS en Computación e Informática
11744,Tecnología,Ñuñoa,TNS en Computación e Informática
11745,"Agricultura, Silvicultura, Pesca y Veterinaria",Concepción,TNS en Veterinaria
11746,Arte y Arquitectura,Concepción,TNS en Diseño Digital
11747,Arte y Arquitectura,Santiago,TNS en Fotografía (P.E.)
11748,Educación,Los Ángeles,TNS en Deportes y Recreación
11749,Humanidades,Curicó,TNS en Traducción e Intérprete Inglés Español
11750,Humanidades,La Florida,TNS en Traducción e Intérprete Inglés Español
11751,Humanidades,Santiago,TNS en Traducción e Intérprete Inglés Español
11752,Salud,Los Ángeles,TNS en Podología
11753,Tecnología,Santiago,Ingeniería en Prevención de Riesgos Profesionales
11754,Tecnología,Puerto Montt,Ingeniería en Prevención de Riesgos Profesionales (P.E.)
11755,Tecnología,Concepción,TNS en Telecomunicaciones
11756,"Agricultura, Silvicultura, Pesca y Veterinaria",Concepción,TNS en Operación de Equipos de la Madera
11757,Administración y Comercio,Providencia,Ing. Ejec. en Hotelería
11758,Administración y Comercio,Viña del Mar,TNS en Publicidad
11759,Arte y Arquitectura,Viña del Mar,Diseño y Comunicación Gráfica y Publicitaria
11760,Derecho,Viña del Mar,TNS en Gestión y Técnicas Jurídicas
11761,Educación,Providencia,Pedagogía en Educación Religiosa para Educ. Básica
11762,Administración y Comercio,Providencia,TNS Ejecutivo en Promoción y Ventas Médicas
11763,Arte y Arquitectura,Viña del Mar,TNS en Locución y Conducción de Radio y Televisión
11764,Derecho,Providencia,TNS Perito Criminalístico
11765,Derecho,Viña del Mar,TNS Perito Criminalístico
11766,Salud,Rancagua,TNS en Enfermería Ginecobstétrica
11767,Salud,Antofagasta,TNS Dental
